source_id,tile_id,split,image_path,x,y,width,height,source_width,source_height,tile_index,overlap_with_previous_x,annotations
147200055,147200055__x0000_y0000,test,clean/147200055__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200055,147200055__x0896_y0000,test,clean/147200055__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200055,147200055__x1776_y0000,test,clean/147200055__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200056,147200056__x0000_y0000,test,clean/147200056__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200056,147200056__x0896_y0000,test,clean/147200056__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200056,147200056__x1776_y0000,test,clean/147200056__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200057,147200057__x0000_y0000,test,clean/147200057__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200057,147200057__x0896_y0000,test,clean/147200057__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200057,147200057__x1776_y0000,test,clean/147200057__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200061,147200061__x0000_y0000,test,clean/147200061__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200061,147200061__x0896_y0000,test,clean/147200061__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200061,147200061__x1776_y0000,test,clean/147200061__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200067,147200067__x0000_y0000,test,clean/147200067__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200067,147200067__x0896_y0000,test,clean/147200067__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200067,147200067__x1776_y0000,test,clean/147200067__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200072,147200072__x0000_y0000,test,clean/147200072__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200072,147200072__x0896_y0000,test,clean/147200072__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200072,147200072__x1776_y0000,test,clean/147200072__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147200078,147200078__x0000_y0000,test,clean/147200078__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147200078,147200078__x0896_y0000,test,clean/147200078__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147200078,147200078__x1776_y0000,test,clean/147200078__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147300005,147300005__x0000_y0000,test,clean/147300005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147300005,147300005__x0896_y0000,test,clean/147300005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147300005,147300005__x1776_y0000,test,clean/147300005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147300010,147300010__x0000_y0000,test,clean/147300010__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147300010,147300010__x0896_y0000,test,clean/147300010__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147300010,147300010__x1776_y0000,test,clean/147300010__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147600007,147600007__x0000_y0000,test,clean/147600007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147600007,147600007__x0896_y0000,test,clean/147600007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147600007,147600007__x1776_y0000,test,clean/147600007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147900011,147900011__x0000_y0000,test,clean/147900011__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147900011,147900011__x0896_y0000,test,clean/147900011__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147900011,147900011__x1776_y0000,test,clean/147900011__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
147900077,147900077__x0000_y0000,test,clean/147900077__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
147900077,147900077__x0896_y0000,test,clean/147900077__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
147900077,147900077__x1776_y0000,test,clean/147900077__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300000,148300000__x0000_y0000,test,clean/148300000__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300000,148300000__x0896_y0000,test,clean/148300000__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300000,148300000__x1776_y0000,test,clean/148300000__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300017,148300017__x0000_y0000,test,clean/148300017__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300017,148300017__x0896_y0000,test,clean/148300017__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300017,148300017__x1776_y0000,test,clean/148300017__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300023,148300023__x0000_y0000,test,clean/148300023__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300023,148300023__x0896_y0000,test,clean/148300023__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300023,148300023__x1776_y0000,test,clean/148300023__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300024,148300024__x0000_y0000,test,clean/148300024__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300024,148300024__x0896_y0000,test,clean/148300024__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300024,148300024__x1776_y0000,test,clean/148300024__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300026,148300026__x0000_y0000,test,clean/148300026__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300026,148300026__x0896_y0000,test,clean/148300026__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300026,148300026__x1776_y0000,test,clean/148300026__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300029,148300029__x0000_y0000,test,clean/148300029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300029,148300029__x0896_y0000,test,clean/148300029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300029,148300029__x1776_y0000,test,clean/148300029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300030,148300030__x0000_y0000,test,clean/148300030__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300030,148300030__x0896_y0000,test,clean/148300030__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300030,148300030__x1776_y0000,test,clean/148300030__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148300068,148300068__x0000_y0000,test,clean/148300068__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148300068,148300068__x0896_y0000,test,clean/148300068__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148300068,148300068__x1776_y0000,test,clean/148300068__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148400016,148400016__x0000_y0000,test,clean/148400016__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148400016,148400016__x0896_y0000,test,clean/148400016__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148400016,148400016__x1776_y0000,test,clean/148400016__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148400018,148400018__x0000_y0000,test,clean/148400018__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148400018,148400018__x0896_y0000,test,clean/148400018__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148400018,148400018__x1776_y0000,test,clean/148400018__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148400019,148400019__x0000_y0000,test,clean/148400019__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148400019,148400019__x0896_y0000,test,clean/148400019__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148400019,148400019__x1776_y0000,test,clean/148400019__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148400064,148400064__x0000_y0000,test,clean/148400064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148400064,148400064__x0896_y0000,test,clean/148400064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148400064,148400064__x1776_y0000,test,clean/148400064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148400074,148400074__x0000_y0000,test,clean/148400074__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148400074,148400074__x0896_y0000,test,clean/148400074__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148400074,148400074__x1776_y0000,test,clean/148400074__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148500036,148500036__x0000_y0000,test,clean/148500036__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148500036,148500036__x0896_y0000,test,clean/148500036__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148500036,148500036__x1776_y0000,test,clean/148500036__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148600053,148600053__x0000_y0000,test,clean/148600053__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148600053,148600053__x0896_y0000,test,clean/148600053__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148600053,148600053__x1776_y0000,test,clean/148600053__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800006,148800006__x0000_y0000,test,clean/148800006__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800006,148800006__x0896_y0000,test,clean/148800006__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800006,148800006__x1776_y0000,test,clean/148800006__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800007,148800007__x0000_y0000,test,clean/148800007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800007,148800007__x0896_y0000,test,clean/148800007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800007,148800007__x1776_y0000,test,clean/148800007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800012,148800012__x0000_y0000,test,clean/148800012__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800012,148800012__x0896_y0000,test,clean/148800012__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800012,148800012__x1776_y0000,test,clean/148800012__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800025,148800025__x0000_y0000,test,clean/148800025__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800025,148800025__x0896_y0000,test,clean/148800025__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800025,148800025__x1776_y0000,test,clean/148800025__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800033,148800033__x0000_y0000,test,clean/148800033__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800033,148800033__x0896_y0000,test,clean/148800033__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800033,148800033__x1776_y0000,test,clean/148800033__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800040,148800040__x0000_y0000,test,clean/148800040__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800040,148800040__x0896_y0000,test,clean/148800040__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800040,148800040__x1776_y0000,test,clean/148800040__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800045,148800045__x0000_y0000,test,clean/148800045__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800045,148800045__x0896_y0000,test,clean/148800045__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800045,148800045__x1776_y0000,test,clean/148800045__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800054,148800054__x0000_y0000,test,clean/148800054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800054,148800054__x0896_y0000,test,clean/148800054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800054,148800054__x1776_y0000,test,clean/148800054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800071,148800071__x0000_y0000,test,clean/148800071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800071,148800071__x0896_y0000,test,clean/148800071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800071,148800071__x1776_y0000,test,clean/148800071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800072,148800072__x0000_y0000,test,clean/148800072__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800072,148800072__x0896_y0000,test,clean/148800072__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800072,148800072__x1776_y0000,test,clean/148800072__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800073,148800073__x0000_y0000,test,clean/148800073__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800073,148800073__x0896_y0000,test,clean/148800073__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800073,148800073__x1776_y0000,test,clean/148800073__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800079,148800079__x0000_y0000,test,clean/148800079__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800079,148800079__x0896_y0000,test,clean/148800079__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800079,148800079__x1776_y0000,test,clean/148800079__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148800084,148800084__x0000_y0000,test,clean/148800084__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148800084,148800084__x0896_y0000,test,clean/148800084__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148800084,148800084__x1776_y0000,test,clean/148800084__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148900029,148900029__x0000_y0000,test,clean/148900029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148900029,148900029__x0896_y0000,test,clean/148900029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148900029,148900029__x1776_y0000,test,clean/148900029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148900034,148900034__x0000_y0000,test,clean/148900034__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148900034,148900034__x0896_y0000,test,clean/148900034__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148900034,148900034__x1776_y0000,test,clean/148900034__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148900046,148900046__x0000_y0000,test,clean/148900046__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148900046,148900046__x0896_y0000,test,clean/148900046__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148900046,148900046__x1776_y0000,test,clean/148900046__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
148900056,148900056__x0000_y0000,test,clean/148900056__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
148900056,148900056__x0896_y0000,test,clean/148900056__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
148900056,148900056__x1776_y0000,test,clean/148900056__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000004,149000004__x0000_y0000,test,clean/149000004__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000004,149000004__x0896_y0000,test,clean/149000004__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000004,149000004__x1776_y0000,test,clean/149000004__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000008,149000008__x0000_y0000,test,clean/149000008__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000008,149000008__x0896_y0000,test,clean/149000008__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000008,149000008__x1776_y0000,test,clean/149000008__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000027,149000027__x0000_y0000,test,clean/149000027__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000027,149000027__x0896_y0000,test,clean/149000027__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000027,149000027__x1776_y0000,test,clean/149000027__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000028,149000028__x0000_y0000,test,clean/149000028__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000028,149000028__x0896_y0000,test,clean/149000028__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000028,149000028__x1776_y0000,test,clean/149000028__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000052,149000052__x0000_y0000,test,clean/149000052__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000052,149000052__x0896_y0000,test,clean/149000052__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000052,149000052__x1776_y0000,test,clean/149000052__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000054,149000054__x0000_y0000,test,clean/149000054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000054,149000054__x0896_y0000,test,clean/149000054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000054,149000054__x1776_y0000,test,clean/149000054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149000077,149000077__x0000_y0000,test,clean/149000077__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149000077,149000077__x0896_y0000,test,clean/149000077__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149000077,149000077__x1776_y0000,test,clean/149000077__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149200008,149200008__x0000_y0000,test,clean/149200008__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149200008,149200008__x0896_y0000,test,clean/149200008__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149200008,149200008__x1776_y0000,test,clean/149200008__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149400003,149400003__x0000_y0000,test,clean/149400003__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149400003,149400003__x0896_y0000,test,clean/149400003__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149400003,149400003__x1776_y0000,test,clean/149400003__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149400007,149400007__x0000_y0000,test,clean/149400007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149400007,149400007__x0896_y0000,test,clean/149400007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149400007,149400007__x1776_y0000,test,clean/149400007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149400012,149400012__x0000_y0000,test,clean/149400012__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149400012,149400012__x0896_y0000,test,clean/149400012__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149400012,149400012__x1776_y0000,test,clean/149400012__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149400047,149400047__x0000_y0000,test,clean/149400047__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149400047,149400047__x0896_y0000,test,clean/149400047__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149400047,149400047__x1776_y0000,test,clean/149400047__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149500001,149500001__x0000_y0000,test,clean/149500001__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149500001,149500001__x0896_y0000,test,clean/149500001__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149500001,149500001__x1776_y0000,test,clean/149500001__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149500019,149500019__x0000_y0000,test,clean/149500019__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149500019,149500019__x0896_y0000,test,clean/149500019__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149500019,149500019__x1776_y0000,test,clean/149500019__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149500029,149500029__x0000_y0000,test,clean/149500029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149500029,149500029__x0896_y0000,test,clean/149500029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149500029,149500029__x1776_y0000,test,clean/149500029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149500065,149500065__x0000_y0000,test,clean/149500065__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149500065,149500065__x0896_y0000,test,clean/149500065__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149500065,149500065__x1776_y0000,test,clean/149500065__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149500073,149500073__x0000_y0000,test,clean/149500073__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149500073,149500073__x0896_y0000,test,clean/149500073__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149500073,149500073__x1776_y0000,test,clean/149500073__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149600063,149600063__x0000_y0000,test,clean/149600063__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149600063,149600063__x0896_y0000,test,clean/149600063__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149600063,149600063__x1776_y0000,test,clean/149600063__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149600064,149600064__x0000_y0000,test,clean/149600064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149600064,149600064__x0896_y0000,test,clean/149600064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149600064,149600064__x1776_y0000,test,clean/149600064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149600075,149600075__x0000_y0000,test,clean/149600075__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149600075,149600075__x0896_y0000,test,clean/149600075__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149600075,149600075__x1776_y0000,test,clean/149600075__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149700002,149700002__x0000_y0000,test,clean/149700002__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149700002,149700002__x0896_y0000,test,clean/149700002__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149700002,149700002__x1776_y0000,test,clean/149700002__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
149700015,149700015__x0000_y0000,test,clean/149700015__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
149700015,149700015__x0896_y0000,test,clean/149700015__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
149700015,149700015__x1776_y0000,test,clean/149700015__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
